3277,2306
3022,2306
1830,2306
205,2306
3572,2306
1349,2306
740,2306
2581,2306
2126,2306
158,2306
2299,2306
713,2306
4208,2306
2339,2306
4155,2306
530,2306
2161,2306
1501,2306
123,2306
4655,2306
1430,2306
262,2306
639,2306
2096,2306
4590,2306
1438,2306
4469,2306
4648,2306
4384,2306
1720,2306
1903,2306
3286,2306
3210,2306
4252,2306
58,2306
3377,2306
735,2306
3153,2306
4415,2306
1877,2306
4559,2306
998,2306
2821,2306
2416,2306
1775,2306
4285,2306
4629,2306
3609,2306
706,2306
76,2306
2687,2306
4365,2306
4448,2306
1369,2306
3598,2306
4017,2306
2417,2306
164,2306
3267,2306
432,2306
3036,2306
3698,2306
3658,2306
4706,2306
4392,2306
41,2306
2506,2306
412,2306
33,2306
1483,2306
1555,2306
1138,2306
3906,2306
508,2306
3986,2306
3824,2306
2702,2306
1729,2306
4310,2306
867,2306
1276,2306
4524,2306
1028,2306
2307,2306
2071,2306
2870,2306
2118,2306
1289,2306
4210,2306
2484,2306
1243,2306
742,2306
1926,2306
1250,2306
79,2306
2829,2306
1190,2306
3255,2306
3321,2306
3042,2306
2562,2306
3737,2306
2048,2306
4437,2306
3135,2306
3684,2306
2466,2306
4336,2306
2074,2306
3456,2306
4649,2306
3547,2306
1015,2306
3479,2306
4099,2306
3604,2306
2201,2306
4511,2306
10,2306
235,2306
1388,2306
2342,2306
3590,2306
613,2306
4065,2306
1701,2306
1481,2306
259,2306
768,2306
1287,2306
4287,2306
2365,2306
2244,2306
1195,2306
1616,2306
1852,2306
4352,2306
3282,2306
246,2306
1831,2306
1822,2306
800,2306
3992,2306
675,2306
4508,2306
2330,2306
562,2306
225,2306
859,2306
2187,2306
2844,2306
3907,2306
739,2306
3065,2306
4181,2306
136,2306
3525,2306
784,2306
3438,2306
2988,2306
3340,2306
1018,2306
3380,2306
1091,2306
780,2306
2078,2306
2209,2306
4225,2306
1296,2306
595,2306
1736,2306
4497,2306
962,2306
500,2306
3649,2306
2170,2306
414,2306
2518,2306
469,2306
2828,2306
3993,2306
2147,2306
4090,2306
1104,2306
3437,2306
2182,2306
177,2306
2153,2306
3086,2306
918,2306
3064,2306
4558,2306
3893,2306
2050,2306
169,2306
1269,2306
3786,2306
3768,2306
1215,2306
787,2306
172,2306
1865,2306
4126,2306
2688,2306
126,2306
470,2306
3710,2306
4477,2306
4547,2306
1629,2306
1943,2306
1978,2306
3501,2306
4419,2306
2498,2306
2993,2306
4347,2306
522,2306
3366,2306
539,2306
3552,2306
2834,2306
4066,2306
4213,2306
2751,2306
2995,2306
1447,2306
98,2306
3191,2306
4592,2306
996,2306
1543,2306
4211,2306
1953,2306
2166,2306
2600,2306
3913,2306
3082,2306
3537,2306
3573,2306
1384,2306
152,2306
2503,2306
4246,2306
887,2306
3788,2306
440,2306
3487,2306
751,2306
3347,2306
142,2306
1748,2306
219,2306
4714,2306
2853,2306
1350,2306
3981,2306
1561,2306
3066,2306
2475,2306
4200,2306
2284,2306
3025,2306
3530,2306
67,2306
1071,2306
558,2306
4325,2306
853,2306
3209,2306
816,2306
1896,2306
197,2306
3948,2306
878,2306
288,2306
2090,2306
1130,2306
2134,2306
2959,2306
3125,2306
4461,2306
4049,2306
3239,2306
4226,2306
4201,2306
3998,2306
36,2306
4257,2306
888,2306
474,2306
762,2306
3249,2306
1407,2306
3288,2306
1290,2306
631,2306
335,2306
95,2306
4079,2306
2577,2306
3647,2306
1633,2306
1971,2306
175,2306
2112,2306
4002,2306
569,2306
2348,2306
1101,2306
567,2306
4637,2306
1065,2306
54,2306
4238,2306
1777,2306
808,2306
4206,2306
454,2306
3940,2306
75,2306
1295,2306
3779,2306
5,2306
4454,2306
4658,2306
529,2306
2103,2306
4284,2306
1351,2306
2338,2306
19,2306
1257,2306
4679,2306
715,2306
2826,2306
55,2306
1918,2306
4263,2306
422,2306
210,2306
869,2306
1952,2306
1785,2306
2961,2306
2123,2306
1979,2306
1307,2306
2039,2306
860,2306
2255,2306
3293,2306
3498,2306
2041,2306
380,2306
924,2306
2278,2306
4379,2306
3168,2306
2906,2306
3389,2306
2098,2306
3966,2306
3760,2306
398,2306
1699,2306
3997,2306
4382,2306
4402,2306
2699,2306
138,2306
1379,2306
4297,2306
4353,2306
4308,2306
1164,2306
2033,2306
4601,2306
2875,2306
2559,2306
2513,2306
1283,2306
594,2306
23,2306
2378,2306
3611,2306
3414,2306
2485,2306
4389,2306
4271,2306
3699,2306
2129,2306
3801,2306
4106,2306
3526,2306
2591,2306
830,2306
1656,2306
4159,2306
2025,2306
298,2306
211,2306
922,2306
2575,2306
2113,2306
2235,2306
4175,2306
761,2306
1672,2306
4338,2306
2561,2306
326,2306
1725,2306
4373,2306
1431,2306
3787,2306
2243,2306
2204,2306
880,2306
2948,2306
3706,2306
3690,2306
3409,2306
753,2306
4272,2306
344,2306
1942,2306
3711,2306
3331,2306
228,2306
2657,2306
3523,2306
1990,2306
3675,2306
3821,2306
69,2306
4445,2306
2305,2306
2515,2306
3610,2306
4100,2306
3419,2306
3179,2306
3623,2306
1246,2306
1487,2306
411,2306
153,2306
2705,2306
1928,2306
2587,2306
1249,2306
2641,2306
2101,2306
3996,2306
1239,2306
1256,2306
3136,2306
3922,2306
1799,2306
4452,2306
517,2306
638,2306
3444,2306
2452,2306
3522,2306
2285,2306
418,2306
2334,2306
2240,2306
51,2306
48,2306
1343,2306
1110,2306
2520,2306
1793,2306
1396,2306
2040,2306
1868,2306
4228,2306
2021,2306
1966,2306
1391,2306
88,2306
1573,2306
1352,2306
4545,2306
2730,2306
1778,2306
3489,2306
4140,2306
4168,2306
2931,2306
4690,2306
915,2306
3205,2306
3621,2306
1156,2306
921,2306
89,2306
1436,2306
401,2306
2736,2306
1460,2306
2968,2306
2847,2306
2407,2306
2005,2306
3350,2306
1528,2306
360,2306
3990,2306
1099,2306
1485,2306
1821,2306
3949,2306
3570,2306
659,2306
1210,2306
805,2306
1042,2306
1916,2306
3678,2306
727,2306
1585,2306
1196,2306
4536,2306
4718,2306
4084,2306
527,2306
494,2306
2350,2306
1466,2306
3160,2306
1158,2306
617,2306
788,2306
3868,2306
2352,2306
4634,2306
3089,2306
4056,2306
4249,2306
516,2306
3671,2306
3430,2306
710,2306
1912,2306
1490,2306
3330,2306
1456,2306
1911,2306
3188,2306
1127,2306
883,2306
3335,2306
1796,2306
582,2306
573,2306
2723,2306
2824,2306
2076,2306
3541,2306
764,2306
301,2306
4470,2306
232,2306
1692,2306
2008,2306
4430,2306
2618,2306
876,2306
874,2306
2871,2306
3386,2306
3897,2306
1181,2306
4018,2306
3978,2306
2218,2306
3158,2306
3421,2306
4189,2306
3894,2306
1155,2306
2169,2306
3195,2306
695,2306
717,2306
483,2306
4544,2306
1063,2306
1103,2306
1613,2306
1507,2306
540,2306
1409,2306
3480,2306
916,2306
4670,2306
3769,2306
3448,2306
531,2306
705,2306
3636,2306
2451,2306
3207,2306
1147,2306
1365,2306
4717,2306
3197,2306
4282,2306
4215,2306
3842,2306
4381,2306
2599,2306
3469,2306
334,2306
2944,2306
1049,2306
604,2306
1758,2306
3835,2306
116,2306
4438,2306
2583,2306
2293,2306
568,2306
4073,2306
3836,2306
2216,2306
4712,2306
1783,2306
3533,2306
2251,2306
3491,2306
3921,2306
3535,2306
247,2306
1726,2306
2914,2306
413,2306
223,2306
196,2306
2029,2306
2360,2306
3043,2306
570,2306
2034,2306
2752,2306
2261,2306
1889,2306
910,2306
1697,2306
1019,2306
3198,2306
2777,2306
2408,2306
408,2306
258,2306
4162,2306
3615,2306
484,2306
2171,2306
1806,2306
4169,2306
3268,2306
3291,2306
2289,2306
4571,2306
4250,2306
989,2306
362,2306
1385,2306
2351,2306
1117,2306
1627,2306
2767,2306
1714,2306
3256,2306
3394,2306
4530,2306
4617,2306
719,2306
2480,2306
3307,2306
1642,2306
997,2306
1570,2306
2262,2306
267,2306
1311,2306
2836,2306
4006,2306
2620,2306
3528,2306
2555,2306
2588,2306
4435,2306
1615,2306
3185,2306
147,2306
1043,2306
195,2306
1739,2306
2807,2306
2205,2306
2415,2306
324,2306
846,2306
3984,2306
2073,2306
3323,2306
1339,2306
2390,2306
2749,2306
1309,2306
1665,2306
4298,2306
4432,2306
2856,2306
2323,2306
2443,2306
3295,2306
4160,2306
3167,2306
1655,2306
1518,2306
2384,2306
480,2306
24,2306
3308,2306
4619,2306
1024,2306
4492,2306
3263,2306
1132,2306
1860,2306
2051,2306
1605,2306
1833,2306
2020,2306
736,2306
3889,2306
14,2306
4096,2306
3140,2306
894,2306
2814,2306
386,2306
4686,2306
2542,2306
3745,2306
2744,2306
1326,2306
2150,2306
3151,2306
1500,2306
1258,2306
96,2306
3869,2306
2158,2306
3941,2306
2616,2306
4109,2306
86,2306
65,2306
986,2306
389,2306
3387,2306
4078,2306
2374,2306
2773,2306
2691,2306
3208,2306
3314,2306
1348,2306
4361,2306
2640,2306
2495,2306
1687,2306
3044,2306
3085,2306
2321,2306
1680,2306
2124,2306
3687,2306
2541,2306
4314,2306
1640,2306
897,2306
3057,2306
2140,2306
3117,2306
257,2306
1681,2306
670,2306
2265,2306
2263,2306
992,2306
4229,2306
475,2306
1053,2306
2627,2306
4097,2306
4685,2306
3234,2306
4701,2306
4722,2306
333,2306
2544,2306
2610,2306
4525,2306
1779,2306
1253,2306
464,2306
3730,2306
2611,2306
2010,2306
1123,2306
4089,2306
3468,2306
1133,2306
4624,2306
485,2306
3278,2306
561,2306
1598,2306
2410,2306
26,2306
3927,2306
3388,2306
3344,2306
1327,2306
1998,2306
3789,2306
2974,2306
3455,2306
1085,2306
2167,2306
4417,2306
552,2306
1682,2306
1020,2306
2026,2306
4165,2306
2845,2306
2940,2306
4127,2306
672,2306
3872,2306
2258,2306
1773,2306
3915,2306
2304,2306
1126,2306
4651,2306
737,2306
4468,2306
3999,2306
3738,2306
2878,2306
4390,2306
2892,2306
1469,2306
2706,2306
1879,2306
2666,2306
1465,2306
4691,2306
534,2306
1002,2306
486,2306
2512,2306
4582,2306
681,2306
1014,2306
296,2306
1624,2306
487,2306
3551,2306
4632,2306
1601,2306
4541,2306
4692,2306
4481,2306
3808,2306
2404,2306
3486,2306
2280,2306
2551,2306
236,2306
2264,2306
907,2306
2945,2306
240,2306
636,2306
502,2306
2727,2306
4024,2306
2953,2306
4494,2306
2272,2306
1209,2306
3301,2306
1393,2306
2922,2306
821,2306
3817,2306
94,2306
1810,2306
31,2306
1143,2306
2667,2306
3944,2306
3440,2306
2888,2306
1449,2306
2102,2306
900,2306
3813,2306
3072,2306
4075,2306
4158,2306
2859,2306
647,2306
2346,2306
4288,2306
4071,2306
237,2306
2682,2306
2894,2306
282,2306
4462,2306
979,2306
4239,2306
2362,2306
2504,2306
3502,2306
3259,2306
4025,2306
801,2306
1747,2306
166,2306
1041,2306
4684,2306
1803,2306
608,2306
4502,2306
2022,2306
2371,2306
2457,2306
3910,2306
3746,2306
3618,2306
3381,2306
3637,2306
3148,2306
1548,2306
4640,2306
2133,2306
810,2306
1112,2306
3575,2306
229,2306
889,2306
557,2306
467,2306
3991,2306
183,2306
763,2306
4635,2306
2434,2306
4021,2306
2075,2306
1857,2306
1662,2306
192,2306
3310,2306
1322,2306
4633,2306
3557,2306
4067,2306
1577,2306
3797,2306
423,2306
4642,2306
329,2306
2054,2306
3358,2306
1815,2306
8,2306
176,2306
4532,2306
3822,2306
845,2306
2924,2306
623,2306
1934,2306
4251,2306
2155,2306
2954,2306
724,2306
6,2306
68,2306
1467,2306
1972,2306
2336,2306
1929,2306
840,2306
1069,2306
3240,2306
1282,2306
378,2306
1801,2306
4034,2306
3111,2306
4172,2306
174,2306
3987,2306
3454,2306
2570,2306
1087,2306
4472,2306
1841,2306
506,2306
2704,2306
406,2306
1066,2306
933,2306
2689,2306
2798,2306
923,2306
1623,2306
477,2306
2679,2306
2448,2306
2546,2306
145,2306
977,2306
4176,2306
3122,2306
956,2306
3740,2306
3459,2306
1634,2306
1674,2306
3488,2306
678,2306
2013,2306
3374,2306
3776,2306
3032,2306
2396,2306
3172,2306
1717,2306
4061,2306
2344,2306
4600,2306
1826,2306
97,2306
3300,2306
1233,2306
592,2306
699,2306
3192,2306
2663,2306
1306,2306
1464,2306
4643,2306
409,2306
653,2306
2753,2306
3180,2306
723,2306
2685,2306
1511,2306
2312,2306
3512,2306
790,2306
971,2306
902,2306
2700,2306
3712,2306
1721,2306
4104,2306
2183,2306
2889,2306
1367,2306
4341,2306
2340,2306
3555,2306
512,2306
605,2306
2052,2306
2142,2306
415,2306
1621,2306
3144,2306
1719,2306
3638,2306
1284,2306
4463,2306
4395,2306
3900,2306
1030,2306
161,2306
299,2306
212,2306
302,2306
2281,2306
2903,2306
3864,2306
1592,2306
991,2306
4196,2306
1347,2306
1297,2306
3227,2306
3481,2306
1168,2306
3896,2306
3023,2306
1503,2306
3567,2306
2745,2306
2969,2306
160,2306
1186,2306
942,2306
773,2306
2624,2306
1479,2306
692,2306
4510,2306
3584,2306
4396,2306
546,2306
2932,2306
2068,2306
2592,2306
1869,2306
2174,2306
2127,2306
934,2306
2230,2306
2885,2306
622,2306
1512,2306
3917,2306
1029,2306
1620,2306
3396,2306
4240,2306
1224,2306
2756,2306
671,2306
3504,2306
4080,2306
394,2306
3741,2306
1435,2306
4331,2306
4450,2306
2526,2306
1718,2306
2750,2306
1517,2306
2130,2306
2136,2306
3804,2306
3602,2306
3841,2306
3890,2306
1211,2306
109,2306
1261,2306
4289,2306
461,2306
4668,2306
4060,2306
1429,2306
3964,2306
4546,2306
3049,2306
1767,2306
2713,2306
1887,2306
4509,2306
2355,2306
429,2306
4595,2306
598,2306
3778,2306
1997,2306
56,2306
3947,2306
895,2306
4180,2306
3932,2306
1413,2306
2353,2306
1547,2306
1909,2306
2091,2306
2979,2306
4665,2306
4715,2306
2086,2306
838,2306
4393,2306
3201,2306
9,2306
3892,2306
1373,2306
3648,2306
3113,2306
2942,2306
1076,2306
3186,2306
416,2306
2532,2306
1649,2306
4009,2306
3823,2306
950,2306
3472,2306
420,2306
937,2306
2607,2306
269,2306
4277,2306
1894,2306
4611,2306
3809,2306
3418,2306
3070,2306
2816,2306
2186,2306
198,2306
2319,2306
2586,2306
3161,2306
3156,2306
1263,2306
2804,2306
548,2306
1363,2306
4259,2306
3662,2306
3143,2306
381,2306
4394,2306
4702,2306
1333,2306
1026,2306
3527,2306
2831,2306
2783,2306
4572,2306
958,2306
2093,2306
3749,2306
3214,2306
1661,2306
4045,2686
3860,2686
1383,2686
3942,2686
2226,2686
4244,2686
2671,2686
3574,2686
2598,2686
1293,2686
645,2686
1006,2686
2805,2686
2436,2686
1955,2686
1291,2686
3754,2686
1054,2686
2982,2686
2316,2686
34,2686
3283,2686
4506,2686
3322,2686
602,2686
3217,2686
3020,2686
1670,2686
2708,2686
2649,2686
2938,2686
1855,2686
3931,2686
2842,2686
495,2686
2391,2686
1770,2686
1945,2686
1816,2686
3222,2686
2511,2686
2471,2686
289,2686
3292,2686
4543,2686
3199,2686
1848,2686
208,2686
3006,2686
3305,2686
1114,2686
424,2686
2839,2686
3627,2686
4636,2686
4408,2686
13,2686
1013,2686
1683,2686
574,2686
1571,2686
1167,2686
794,2686
3433,2686
1921,2686
3353,2686
4603,2686
402,2686
1360,2686
2563,2686
260,2686
3257,2686
682,2686
1764,2686
2014,2686
1727,2686
2664,2686
2538,2686
3393,2686
3473,2686
2476,2686
1398,2686
3382,2686
3410,2686
4116,2686
1052,2686
445,2686
3049,2686
462,2686
2977,2686
1392,2686
3710,2686
3929,2686
2979,2686
2783,2686
2532,2686
751,2686
1623,2686
1904,2686
1197,2686
269,2686
1159,2686
1747,2686
394,2686
2091,2686
671,2686
4075,2686
1622,2686
1517,2686
3418,2686
3681,2686
2553,2686
1191,2686
2804,2686
3749,2686
1363,2686
3804,2686
2641,2686
4277,2686
1830,2686
3214,2686
1620,2686
1371,2686
2875,2686
933,2686
2155,2686
1812,2686
2353,2686
3537,2686
845,2686
4450,2686
429,2686
3343,2686
4353,2686
217,2686
3313,2686
4649,2686
736,2686
3032,2686
271,2686
2919,2686
2606,2686
1409,2686
2485,2686
2306,2686
1952,2686
1711,2686
3449,2686
2093,2686
4139,2686
2399,2686
2773,2686
1661,2686
2885,2686
3611,2686
2280,2686
4080,2686
3621,2686
2041,2686
4189,2686
3503,2686
569,2686
1776,2686
1748,2686
1997,2686
4158,2686
2961,2686
228,2686
1261,2686
3706,2686
949,2686
2927,2686
2698,2686
2361,2686
3815,2686
501,2686
3952,2686
2930,2686
1890,2686
4161,2686
711,2686
972,2686
17,2686
1399,2686
1519,2686
1899,2686
3150,2686
1744,2686
2865,2686
4650,2686
2163,2686
29,2686
4589,2686
1264,2686
871,2686
2919,2686
3060,2686
3958,2686
4125,2686
3825,2686
4032,2686
3837,2686
1468,2686
1328,2686
3375,2686
1840,2686
3106,2686
1150,4425
206,4425
645,4425
2980,4425
3593,4425
1136,4425
2311,4425
2108,4425
4551,4425
646,4425
4409,4425
3826,4425
3298,4425
2782,4425
2842,4425
1927,4425
2018,4425
430,4425
4230,4425
3353,4425
2356,4425
2215,4425
2683,4425
343,4425
4639,4425
2994,4425
45,4425
3284,4425
30,4425
3246,4425
2001,4425
4666,4425
3098,4425
3710,4425
2979,4425
1784,4425
3809,4425
1197,4425
381,4425
1159,4425
272,4425
1087,4425
671,4425
9,4425
1517,4425
2804,4425
3618,4425
2785,4425
3896,4425
933,4425
2155,4425
4548,4425
1322,4425
467,4425
2880,4425
217,4425
3313,4425
3147,4425
2306,4425
4678,4425
4139,4425
777,4425
2217,4425
2086,4425
1261,4425
4572,4425
4243,4425
4628,4425
1581,4425
3324,2212
1735,2212
1470,2212
4148,2212
4427,2212
603,2212
3434,2212
4612,2212
694,2212
1944,2212
3895,2212
994,2212
3091,2212
265,2212
4358,2212
1566,2212
4607,2212
1252,2212
1321,2212
4114,2212
1459,2212
3272,2212
754,2212
3391,2212
2508,2212
2811,2212
1004,2212
224,2212
3775,2212
2224,2212
2908,2212
614,2212
2011,2212
3747,2212
4265,2212
3664,2212
1818,2212
1134,2212
1837,2212
3262,2212
4504,2212
1255,2212
637,2212
392,2212
4667,2212
2197,2212
1650,2212
4526,2212
4197,2212
2895,2212
3141,2212
2160,2212
760,2212
2031,2212
4681,2212
1807,2212
4120,2212
15,2212
127,2212
3007,2212
4042,2212
703,2212
626,2212
3384,2212
2981,2212
4647,2212
2248,2212
3961,2212
2614,2212
802,2212
2286,2212
3576,2212
3132,2212
988,2212
3856,2212
4205,2212
1974,2212
3041,2212
2109,2212
1937,2212
2978,2212
355,2212
2001,2212
227,2212
1075,2212
3099,2212
4143,2212
2483,2212
4613,2212
1244,2212
1244,2212
3253,2212
377,2212
1000,2212
1756,2212
87,2212
3075,2212
2192,2212
363,2212
276,2212
2053,2212
4204,2212
3734,2212
1900,2212
1008,2212
3059,2212
1780,2212
84,2212
609,2212
4473,2212
3143,2212
3318,2212
244,2212
64,2212
1241,2212
2099,2212
592,2212
4294,2212
708,2212
1363,2212
2707,2212
66,2212
3780,2212
8,2212
2580,2212
2663,2212
4259,2212
678,2212
300,2212
1409,2212
20,2212
2306,2212
2093,2212
2918,2212
1064,2212
1372,2212
2396,2212
797,2212
4379,2212
2422,2212
3662,2212
2086,2212
4572,2212
3623,2212
1168,2212
2273,2212
1992,2212
4641,2212
2913,2212
317,2212
3692,2212
1482,2212
2964,2212
633,2212
2881,2212
3946,2212
2984,2212
2237,2212
1752,2212
3580,2212
2250,2212
114,2212
822,2212
4449,2212
131,2212
1205,2212
2748,2212
1298,2212
908,2212
4030,2212
3202,2212
4529,2212
4154,2212
4029,2212
1107,2212
2135,2212
1907,2212
3657,2212
4057,2212
3219,2212
3076,2212
3918,2212
1484,2212
2585,2212
3924,2212
1599,2212
3566,2212
716,2212
1587,2212
3770,2212
4366,2212
2923,2212
974,2212
4613,2212
4704,2212
279,2212
4232,2212
3656,2212
1202,2212
731,2212
1568,2212
2722,2212
439,2212
2602,2212
2138,2212
3045,2212
1488,2212
1652,2212
3299,2212
3058,2212
1149,2212
2524,2212
60,2212
3319,2212
28,2212
364,2212
2231,2212
1476,2212
2658,2212
909,2212
3083,2212
2329,2212
2486,2212
4657,2212
2275,2212
3428,2212
3599,2212
1121,2212
1090,2212
2387,2212
3311,2212
3857,2212
4537,2212
3713,2212
3781,2212
4354,2212
3934,2212
4152,2212
2639,2212
1059,2212
4554,2212
1544,2212
3708,2212
1299,2212
2027,2212
3689,2455
2084,2455
2776,2455
3378,2455
885,2455
1471,2455
1346,2455
4301,2455
3920,2455
523,2455
1728,2455
3370,2455
841,2455
2925,2455
556,2455
2783,2455
394,2455
2874,2455
3749,2455
2976,2455
596,2455
1409,2455
2306,2455
4222,2455
2901,2455
1037,2455
792,2455
214,2455
3689,1037
2776,1037
3378,1037
952,1037
3620,1037
885,1037
3883,1037
1471,1037
1346,1037
4301,1037
3383,1037
3920,1037
523,1037
1728,1037
841,1037
2925,1037
556,1037
2783,1037
394,1037
3749,1037
2976,1037
1409,1037
2306,1037
2901,1037
792,1037
3499,1037
2455,1037
3579,1037
214,1037
2676,1981
3849,1981
666,1981
2082,1981
1891,1981
1781,1981
1888,1981
70,1981
1389,1981
720,1981
261,1981
4102,1981
472,1981
3061,1981
3462,1981
789,1981
2815,1981
1082,1981
1083,1981
3583,1981
1169,1981
1472,1981
1593,1981
1802,1981
1308,1981
580,1981
3154,1981
3955,1981
3634,1981
2786,1981
712,1981
388,1981
4035,1981
783,1981
1824,1981
2915,1981
3628,1981
2636,1981
373,1981
3303,1981
2946,1981
2397,1981
4153,1981
1079,1981
4001,1981
886,1981
3882,1981
1092,1981
285,1981
3096,1981
4517,1981
4276,1981
403,1981
1040,1981
4505,1981
718,1981
3128,1981
3385,1981
1458,1981
112,1981
3639,1981
42,1981
191,1981
1303,1981
2514,1981
3757,1981
1976,1981
1531,1981
1432,1981
2799,1981
4295,1981
3280,1981
2617,1981
141,1981
4305,1981
1876,1981
1157,1981
745,1981
2055,1981
2560,1981
4614,1981
1105,1981
4156,1981
375,1981
2597,1981
1892,1981
4487,1981
3838,1981
2478,1981
2100,1981
